id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1379268682623373313,1379268682623373313,1617678254000.0,2021-04-06 11:04:14,+0800,,What if I was suicidal?,en,[],[],3251979530,3251979530,1738loys,🍸LOÏS 🇨🇩,2,11,https://twitter.com/1738loys/status/1379268682623373313,[],[],0,,False,1,1,0,https://twitter.com/nte_33/status/1379267506330861575,suicidal,,,,,,,[],,,,
1379268340032606210,1379142455107448832,1617678172000.0,2021-04-06 11:02:52,+0800,,@AgonyLand @ABC We should base all of our policy on the whims of suicidal people.,en,[],[],1285946002009096193,1285946002009096193,born_elf,HellBornElfChild002,2,11,https://twitter.com/born_elf/status/1379268340032606210,[],[],0,,False,1,1,0,,suicidal,,,,,,,"[{'screen_name': 'AgonyLand', 'name': 'Charley Andrews', 'id': '2742214356'}, {'screen_name': 'ABC', 'name': 'ABC News', 'id': '28785486'}]",,,,
1379268188437876738,1379268188437876738,1617678136000.0,2021-04-06 11:02:16,+0800,,storytime (tw? mention of suicide) okay so basically i got dumped the other day and it was a shitshow for my suicidal ass but i was on the verge of suicide so i decided to tell one of my close friends about having buried deep feelings for them last year/some of this year because,en,[],[],1293409919950098434,1293409919950098434,bloodinmyteeth,d,2,11,https://twitter.com/bloodinmyteeth/status/1379268188437876738,[],[],0,,False,0,1,0,,suicidal,,,,,,,[],,,,
1379268175922094084,1379267485871050752,1617678133000.0,2021-04-06 11:02:13,+0800,,I thought he was Gay like me and I dont know any other lgbt people irl. Turns out hes straight but he's hilarious as hell. I talk to him a lot because he's depressed and suicidal?? Also because he's a coworker? Supervisor thinking I'm a goddamn pedophile 😭,en,[],[],1146276691137957889,1146276691137957889,HerAndSheAreLuv,Catherine 🦋✨🌈,2,11,https://twitter.com/HerAndSheAreLuv/status/1379268175922094084,[],[],0,,False,0,1,0,,suicidal,,,,,,,[],,,,
1379268084888911876,1379267842462285830,1617678111000.0,2021-04-06 11:01:51,+0800,,@CT4627 Well he isn't suicidal at all.,en,[],[],1356826691381903360,1356826691381903360,RevanDescendant,Dark Jedi Ryan Namir,2,11,https://twitter.com/RevanDescendant/status/1379268084888911876,[],[],0,,False,0,1,0,,suicidal,,,,,,,"[{'screen_name': 'CT4627', 'name': '187th Commander Zedd', 'id': '1271966891368542208'}]",,,,
1379268034641195008,1379268034641195008,1617678099000.0,2021-04-06 11:01:39,+0800,,you know what just for shits and giggles i'm going to make a doc with shit my shitty old coworker did that made me suicidal in 2019 it's all just discord conversations with another person but it's basically me liveblogging the bullshit,en,[],[],865013707738419206,865013707738419206,BigAutomaton,Dollar Store John Wick,2,11,https://twitter.com/BigAutomaton/status/1379268034641195008,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379267842462285830,1379267842462285830,1617678053000.0,2021-04-06 11:00:53,+0800,,Why do the people he cares about have to be suicidal?,en,[],[],1271966891368542208,1271966891368542208,CT4627,187th Commander Zedd,2,11,https://twitter.com/CT4627/status/1379267842462285830,[],[],0,,False,0,1,0,,suicidal,,,,,,,[],,,,
1379267773533151232,1379267773533151232,1617678037000.0,2021-04-06 11:00:37,+0800,,"Q: This suicidal poet once stayed at the Barbizon, which she fictionalized as the Amazon in ""The Bell Jar""A: Sylvia Plath #question #answer",en,"['question', 'answer']",[],1059070850861842432,1059070850861842432,ademo68038207,ademo,2,11,https://twitter.com/ademo68038207/status/1379267773533151232,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379267725600690179,1379158988055527427,1617678025000.0,2021-04-06 11:00:25,+0800,,"@MrSunnyDEV @nytimes And it's a horrible decision, banning gender affirming hormone treatment is significantly more harmful. It often leads to an increase in depression and suicidal tendencies by 90%. Only about 1% of trans people detransition, we shouldn't dictate the 99%  by the actions of the 1%.",en,[],[],1147748033444155392,1147748033444155392,SJW_Sonic,Brittney BlueSpheres,2,11,https://twitter.com/SJW_Sonic/status/1379267725600690179,[],[],0,,False,0,1,0,,suicidal,,,,,,,"[{'screen_name': 'MrSunnyDEV', 'name': 'Mr. Sunny', 'id': '995838364992573440'}, {'screen_name': 'nytimes', 'name': 'The New York Times', 'id': '807095'}]",,,,
1379267415117283331,1379267415117283331,1617677951000.0,2021-04-06 10:59:11,+0800,,suicidal,en,[],[],1375656317394767874,1375656317394767874,Sharp___4,Lydian,2,10,https://twitter.com/Sharp___4/status/1379267415117283331,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379267412797878272,1379096898510946307,1617677951000.0,2021-04-06 10:59:11,+0800,,@Barbie_Access I used to listen to her with my bros when i was like 4 her music has heloed me threw some things like suicidal thoughts,en,[],[],1307876145136795678,1307876145136795678,MyMAMA_Nicki,👑ᴺᴹQueenᴺᴹ👑,2,10,https://twitter.com/MyMAMA_Nicki/status/1379267412797878272,[],[],0,,False,1,0,0,,suicidal,,,,,,,"[{'screen_name': 'Barbie_Access', 'name': 'Barbie Access ᴺᴹ', 'id': '1306031164868747265'}]",,,,
1379267301028028427,1379267301028028427,1617677924000.0,2021-04-06 10:58:44,+0800,,And I'm back at having suicidal thoughts daily. love life.,en,[],[],1016786276954050560,1016786276954050560,BlancNotFound,Blanc,2,10,https://twitter.com/BlancNotFound/status/1379267301028028427,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379267181146427393,1379267181146427393,1617677896000.0,2021-04-06 10:58:16,+0800,,i’m crying at the thought of an ant being suicidal,en,[],[],1058540410769936384,1058540410769936384,continualcrisis,traumatized pixie dream girl ✨,2,10,https://twitter.com/continualcrisis/status/1379267181146427393,[],[],0,,False,0,1,0,,suicidal,,,,,,,[],,,,
1379267181142216707,1379267181142216707,1617677896000.0,2021-04-06 10:58:16,+0800,,"You wanted help, but I am not the ambulance To carry broken bodies back from suicidal tendencies So take my breath, it's what you'll get Another second to regret The times you took and kept my everything  @HotMulligan 🤙  https://t.co/IqIpmMvVZH",en,[],[],204038468,204038468,manoffrm,rob manoff,2,10,https://twitter.com/manoffrm/status/1379267181142216707,[],['https://pbs.twimg.com/media/EyQkMFGWUAUMmZG.jpg'],1,https://pbs.twimg.com/media/EyQkMFGWUAUMmZG.jpg,False,1,0,0,,suicidal,,,,,,,[],,,,
1379267093724532742,1379015339405500417,1617677875000.0,2021-04-06 10:57:55,+0800,,@_dasalona @sandraudigaa Expectation kills. I agree. Although I am a (figuratively) suicidal maniac.,en,[],[],1197957238012420096,1197957238012420096,KornDoggieDogg,Wis Khalifuck,2,10,https://twitter.com/KornDoggieDogg/status/1379267093724532742,[],[],0,,False,0,1,0,,suicidal,,,,,,,"[{'screen_name': '_dasalona', 'name': 'Dasa Lona', 'id': '796820715081076736'}, {'screen_name': 'sandraudigaa', 'name': 'vermilion', 'id': '1371678217459752961'}]",,,,
1379266993589780481,1379166425353490433,1617677851000.0,2021-04-06 10:57:31,+0800,,"@mon_lovesyou @jackiembouvier I was in the ER for suicidal ideation and they asked me this shit. ""Have you just tried counting all your blessings?""",en,[],[],1260265403810566144,1260265403810566144,GoldenC688,G. Carter,2,10,https://twitter.com/GoldenC688/status/1379266993589780481,[],[],0,,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'mon_lovesyou', 'name': 'Mon', 'id': '330664317'}, {'screen_name': 'jackiembouvier', 'name': 'Jackie', 'id': '487000007'}]",,,,
1379266821317042178,1379132727799205888,1617677810000.0,2021-04-06 10:56:50,+0800,,@Women___Exist @initforthetweet @NinaDalicia @KarenSt04010773 @chasestrangio Y'all ever take the time to consider the impacts that not going on puberty blockers or HRT have? I've gone through two unnecessary surgeries and that's a best case outcome since I survived suicidal ideation,en,[],[],941796968686161920,941796968686161920,ardentbalfour,Adrian | BlackLivesMatter | StopAsianHate,2,10,https://twitter.com/ardentbalfour/status/1379266821317042178,[],[],0,,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'Women___Exist', 'name': '🇨🇦Women Exist. 💚\U0001f90d💜', 'id': '1090146679695626241'}, {'screen_name': 'initforthetweet', 'name': 'Matt 🇺🇸🏳️\u200d🌈', 'id': '22081462'}, {'screen_name': 'NinaDalicia', 'name': 'Nina Dalicia', 'id': '876944733846810624'}, {'screen_name': 'KarenSt04010773', 'name': 'Karen Stephens', 'id': '1242836030866313216'}, {'screen_name': 'chasestrangio', 'name': 'Chase Strangio', 'id': '1476133082'}]",,,,
1379266664563421187,1378850207769751552,1617677773000.0,2021-04-06 10:56:13,+0800,,@FoxNews He was depressed &amp; suicidal and did something that rendered him dead without having to do it himself  &amp; with the belief he was going to heaven for doing gods will,en,[],[],2166225348,2166225348,jbird152,john weber,2,10,https://twitter.com/jbird152/status/1379266664563421187,[],[],0,,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'FoxNews', 'name': 'Fox News', 'id': '1367531'}]",,,,
1379266645017911299,1379266645017911299,1617677768000.0,2021-04-06 10:56:08,+0800,,Fuckin commercials gettin me suicidal.     Fuck me,en,[],[],2174340535,2174340535,DonnieCunningh5,Izitfunkyenuff,2,10,https://twitter.com/DonnieCunningh5/status/1379266645017911299,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379266587191078914,1379266587191078914,1617677754000.0,2021-04-06 10:55:54,+0800,,"At least I'm not suicidal tonight. That's always a plus, to be in the better side of yourself. The part that likes to have life.",en,[],[],4533864820,4533864820,oozaboo,The Man,2,10,https://twitter.com/oozaboo/status/1379266587191078914,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379266557155631111,1379266557155631111,1617677747000.0,2021-04-06 10:55:47,+0800,,Perfect night: listening to bones at 3 am and having suicidal thoughts 🤙,en,[],[],1348166619114123265,1348166619114123265,HadesPLN,Hades______♡$,2,10,https://twitter.com/HadesPLN/status/1379266557155631111,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379266518245117954,1379266518245117954,1617677738000.0,2021-04-06 10:55:38,+0800,,tw  suicide - - - - - - told  my  mom  i  was  feeling  suicidal  and  she  ignored  the  text  and  won't  let  me  sleep  in  the  living  room  😀  /neg,en,[],[],1303495989869924352,1303495989869924352,numbontour,awsten,2,10,https://twitter.com/numbontour/status/1379266518245117954,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379266432618397696,1379242475248881666,1617677717000.0,2021-04-06 10:55:17,+0800,,"@TMZ @TooFab I will never understand why people who are suicidal decide to take other people with them. If you want to die, kill yourself. Don't kill someone else.",en,[],[],264403329,264403329,TCGalltin,T.C. Galltin,2,10,https://twitter.com/TCGalltin/status/1379266432618397696,[],[],0,,False,18,1,0,,suicidal,,,,,,,"[{'screen_name': 'TMZ', 'name': 'TMZ', 'id': '16331010'}, {'screen_name': 'TooFab', 'name': 'TooFab', 'id': '116547240'}]",,,,
1379266359402627072,1379266359402627072,1617677700000.0,2021-04-06 10:55:00,+0800,,WDC 19/37  We have managed to surround ourselves w the prospect of burning up in a fiery inferno at any moment bc of nuclear weapons we have created out of the suicidal deliriums of some of us. That would be prenatal burning acted out to infinite power   https://t.co/P27iJs933n #,en,[],[],53003701,53003701,sillymickel,Mickel Adzema,2,10,https://twitter.com/sillymickel/status/1379266359402627072,['https://mladzema.wordpress.com/2019/08/02/wdc/'],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379266356525273094,1379266356525273094,1617677699000.0,2021-04-06 10:54:59,+0800,,Apologies for the huge rant but any job that makes my best friend feel suicidal due to relentless exploitation is a job that needs calling out,en,[],[],3299736718,3299736718,m0untain_ash,jehan p(ro)uvaire,2,10,https://twitter.com/m0untain_ash/status/1379266356525273094,[],[],0,,False,1,0,0,,suicidal,,,,,,,[],,,,
1379266297880453121,1379257657802907649,1617677685000.0,2021-04-06 10:54:45,+0800,,@Chungus_Brah @TheLegend27LC1 @StudyOfSwag @Tex_Mex_00 well i didnt ask to see suicidal kermit but here we are,en,[],[],1288714038336086016,1288714038336086016,joyfullyok,lydwine,2,10,https://twitter.com/joyfullyok/status/1379266297880453121,[],[],0,,False,2,1,0,,suicidal,,,,,,,"[{'screen_name': 'Chungus_Brah', 'name': 'Chungus', 'id': '892983426390818817'}, {'screen_name': 'TheLegend27LC1', 'name': '🏴\u200d☠️Lucas Daniel Cabon🇻🇦', 'id': '1351990952781639687'}, {'screen_name': 'StudyOfSwag', 'name': 'SwagHäñkĆhįlł', 'id': '1368397148090376194'}, {'screen_name': 'Tex_Mex_00', 'name': '🇺🇸Cristero🇻🇦', 'id': '885571623964872704'}]",,,,
1379266255442604034,1379263278191276032,1617677675000.0,2021-04-06 10:54:35,+0800,,@finalrecital okay well making . suicidal jokes? not a good thing.,en,[],[],1255580463961432067,1255580463961432067,COMETHAMMER,- bunbrey.,2,10,https://twitter.com/COMETHAMMER/status/1379266255442604034,[],[],0,,False,0,1,0,,suicidal,,,,,,,"[{'screen_name': 'finalrecital', 'name': '- sunny.', 'id': '1350029898568540160'}]",,,,
1379266161850908676,1379158988055527427,1617677653000.0,2021-04-06 10:54:13,+0800,,"@JillH__NYC @covcat @nytimes When trans kids are in an unsupportive situation and aren't given access to the care they need suicidal tendencies increase by 90%. Also only about 1% of trans people detransition,  we shouldn't take the care away from 99% just because of the 1%.",en,[],[],1147748033444155392,1147748033444155392,SJW_Sonic,Brittney BlueSpheres,2,10,https://twitter.com/SJW_Sonic/status/1379266161850908676,[],[],0,,False,0,1,0,,suicidal,,,,,,,"[{'screen_name': 'JillH__NYC', 'name': 'Jill H__NYC', 'id': '1087902754629185537'}, {'screen_name': 'covcat', 'name': 'Republicans Perform. Democrats Govern.', 'id': '16477856'}, {'screen_name': 'nytimes', 'name': 'The New York Times', 'id': '807095'}]",,,,
1379266152082382848,1379266152082382848,1617677650000.0,2021-04-06 10:54:10,+0800,,"i'm not suicidal, in fact i'm complete opposite but i have friends who are and i seem powerless to help fight against those forces of self-hate or to share the things that helped me  they don't want prayers or God or religion or scripture or idk  play more music? seek playfulness",en,[],[],1204524829916962816,1204524829916962816,jadinanant,apparently plant,2,10,https://twitter.com/jadinanant/status/1379266152082382848,[],[],0,,False,3,0,0,,suicidal,,,,,,,[],,,,
1379265754630000642,1379207947415384065,1617677556000.0,2021-04-06 10:52:36,+0800,,@funky_thoughts It could be your anti androgen. I had one doc switch me from spiro to cyproterone and my libido became non existent inside two weeks. It also triggered my suicidal tendencies and I discontinued it after a month. Now I do injectable estrogen valerate and progesterone,en,[],[],706060423,706060423,EsSpider1,Local Propaganda Merchant 🌷,2,10,https://twitter.com/EsSpider1/status/1379265754630000642,[],[],0,,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'funky_thoughts', 'name': 'Monika 🐝 🏳️\u200d⚧️ 🏳️\u200d🌈', 'id': '620566497'}]",,,,
1379265553387282433,1379233465053274113,1617677508000.0,2021-04-06 10:51:48,+0800,,@Eve6 I just listened to I.B.M. and had to fight off 2 minutes of incessant suicidal thoughts.,en,[],[],955633132102758401,955633132102758401,Robcharles_wd,Bob Davis,2,10,https://twitter.com/Robcharles_wd/status/1379265553387282433,[],[],0,,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'Eve6', 'name': 'hyper relevisation', 'id': '17998052'}]",,,,
1379265183168786434,1379264433562787846,1617677419000.0,2021-04-06 10:50:19,+0800,,"I was suicidal a good part of my childhood, on top of many other sad things, abd even swore off having kids in a shitty world",en,[],[],1161841078690967557,1161841078690967557,HeauxTale,#Buhariisamurderer #EndSARS,2,10,https://twitter.com/HeauxTale/status/1379265183168786434,[],[],0,,False,1,1,1,,suicidal,,,,,,,[],,,,
1379265102126460931,1379265102126460931,1617677400000.0,2021-04-06 10:50:00,+0800,,"Only reason my friend is able to get MH help is that she's saying she's suicidal but even then she only barely gets 6 sessions of 50mins but her work situation won't change,, she's still in a team where 98% of people have a superiority complex and half the people don't get--",en,[],[],3299736718,3299736718,m0untain_ash,jehan p(ro)uvaire,2,10,https://twitter.com/m0untain_ash/status/1379265102126460931,[],[],0,,False,0,1,0,,suicidal,,,,,,,[],,,,
1379264963810762760,1379264963810762760,1617677367000.0,2021-04-06 10:49:27,+0800,,I remember feeling suicidal a few years ago and calling the hotline and they put me on hold and that pissed me off so much bc I ended up falling asleep on the phone WAITING so yeah I’m still here,en,[],[],139291496,139291496,ThessaTada,thessa 🇵🇭,2,10,https://twitter.com/ThessaTada/status/1379264963810762760,[],[],0,,False,3,0,0,,suicidal,,,,,,,[],,,,
1379264951458611204,1379264951458611204,1617677364000.0,2021-04-06 10:49:24,+0800,,nobody:  me: what if i was suicidal ?? what if that was my last straw ??,en,[],[],1227418211488018432,1227418211488018432,luvisartt,🏳️‍🌈,2,10,https://twitter.com/luvisartt/status/1379264951458611204,[],[],0,,False,10,0,1,,suicidal,,,,,,,[],,,,
1379264900002906113,1379103726653353986,1617677352000.0,2021-04-06 10:49:12,+0800,,@NicoletteMpls You’d be surprised how easy it is to get behind. The biggest reason these days is mental health concerns. You can’t really tell a suicidal teen that they need to come back another day when u have more time.,en,[],[],951867038892425221,951867038892425221,Vipond4Congress,Jennifer Vipond,2,10,https://twitter.com/Vipond4Congress/status/1379264900002906113,[],[],0,,False,1,1,0,,suicidal,,,,,,,"[{'screen_name': 'NicoletteMpls', 'name': 'Nicolette🌷', 'id': '829020885105283074'}]",,,,
1379264856633745408,1379173115960381442,1617677341000.0,2021-04-06 10:49:01,+0800,,"@TheTodayShow @piersmorgan @GMB @apiotrowski9 STOP @TheTodayShow We’re trying to treat women better in this country &amp; you promote a blowhard hack, attacking a heavily pregnant women who has had suicidal tendencies? Obviously its a book promotion &amp; a “Murdoch” new gig but OPTICS here for YOU are terrible!",en,[],[],2978435378,2978435378,PiquantToday,Douglas J,2,10,https://twitter.com/PiquantToday/status/1379264856633745408,[],[],0,,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'TheTodayShow', 'name': 'The Today Show', 'id': '23879043'}, {'screen_name': 'piersmorgan', 'name': 'Piers Morgan', 'id': '216299334'}, {'screen_name': 'GMB', 'name': 'Good Morning Britain', 'id': '19424427'}, {'screen_name': 'apiotrowski9', 'name': 'Alison Piotrowski', 'id': '17880177'}]",,,,
1379264627868061697,1379264627868061697,1617677287000.0,2021-04-06 10:48:07,+0800,,"I hate females that be trynna act suicidal over every nigga. Like damn sis, every nigga ???",en,[],[],2966903297,2966903297,zoebrincess,Captain Zoë,2,10,https://twitter.com/zoebrincess/status/1379264627868061697,[],[],0,,False,0,0,2,,suicidal,,,,,,,[],,,,
1379264498888937478,1379264498888937478,1617677256000.0,2021-04-06 10:47:36,+0800,,*cries in suicidal tendencies*,en,[],[],1366614478670987264,1366614478670987264,k1tty_psychward,secret leo,2,10,https://twitter.com/k1tty_psychward/status/1379264498888937478,[],[],0,,False,1,1,0,,suicidal,,,,,,,[],,,,
1379264494451363841,1379264351144566788,1617677255000.0,2021-04-06 10:47:35,+0800,,"noose at the age of 12. This led to the formation of the idea that Basil struggled with suicidal ideation even before the incident, and a ""what-if"" scenario in which Basil committed suicide.",en,[],[],1378601535022669825,1378601535022669825,gardenersunny_,Gardener!Sunny,2,10,https://twitter.com/gardenersunny_/status/1379264494451363841,[],[],0,,False,0,1,0,,suicidal,,,,,,,[],,,,
1379264465170964483,1379260945826869248,1617677248000.0,2021-04-06 10:47:28,+0800,,@bigblaaatt i've been alone my whole life. never had friends. never had family. never had nobody. i don't like being alone. being alone makes me suicidal,en,[],[],1052539220164833280,1052539220164833280,mvniiologii,🖤🍃✨,2,10,https://twitter.com/mvniiologii/status/1379264465170964483,[],[],0,,False,1,0,0,,suicidal,,,,,,,"[{'screen_name': 'bigblaaatt', 'name': 'KuhRan', 'id': '1321300868382208000'}]",,,,
1379264354491658245,1379264354491658245,1617677222000.0,2021-04-06 10:47:02,+0800,,I'm not suicidal but I'm just sayin if a fat juicy ass was about to crush my face I wouldn't get out the way 😔,en,[],[],916139302479847425,916139302479847425,Pure_Vermilion,gbEzy,2,10,https://twitter.com/Pure_Vermilion/status/1379264354491658245,[],[],0,,False,1,0,0,,suicidal,,,,,,,[],,,,
1379264310522867713,1379258079158489089,1617677211000.0,2021-04-06 10:46:51,+0800,,@tessateslafox They are suicidal in TN. They like to jump in front of my car specifically lol they are also always around our yard. It’s rare NOT to see deer around here haha,en,[],[],69193523,69193523,Philinda_AoS,Alicia Fleming #CoulsonLives,2,10,https://twitter.com/Philinda_AoS/status/1379264310522867713,[],[],0,,False,0,1,0,,suicidal,,,,,,,"[{'screen_name': 'tessateslafox', 'name': 'Tessa “The Tesla” Van Boxtel', 'id': '490989354'}]",,,,
1379264307154722816,1379251725836685316,1617677210000.0,2021-04-06 10:46:50,+0800,,"@EmploymentGovAU Are you people HIGH? What do your masters think this is? How is this supposed to help when for every job there are hundreds of applicants? I guess in the Opposite Day universe your Tory masters live in, making jobseekers suicidal is a net positive.",en,[],[],1377397131942580225,1377397131942580225,sniff86793391,sniff,2,10,https://twitter.com/sniff86793391/status/1379264307154722816,[],[],0,,False,6,1,0,,suicidal,,,,,,,"[{'screen_name': 'EmploymentGovAU', 'name': 'Employment@Dept of Education, Skills & Employment', 'id': '837028188'}]",,,,
1379264274628022277,1379264274628022277,1617677203000.0,2021-04-06 10:46:43,+0800,,Watching Instagram stories with headphones on is suicidal,en,[],[],1175904828607913984,1175904828607913984,MzykOli,Oli 🇵🇱,2,10,https://twitter.com/MzykOli/status/1379264274628022277,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379263952685838345,1379263952685838345,1617677126000.0,2021-04-06 10:45:26,+0800,,aw i’m suicidal and depressed again bc break is over 😞,en,[],[],1256511716055228421,1256511716055228421,jojosbizarrebby,nya,2,10,https://twitter.com/jojosbizarrebby/status/1379263952685838345,[],[],0,,False,1,0,0,,suicidal,,,,,,,[],,,,
1379263930292404225,1377327333560881153,1617677121000.0,2021-04-06 10:45:21,+0800,,@meitai333777 @TheRealDealDoS @latelateshow She was supposedly suicidal over being in the palace for 4 moths but she didnt say one word about her miscarriage??? Harry who was in therapy for years forgot his therapists number when Me-Again needed help...that's insane. It means he is inept or she is a liar...or both!,en,[],[],789675482874798080,789675482874798080,PastorHovey,Pastor Lori Hovey,2,10,https://twitter.com/PastorHovey/status/1379263930292404225,[],[],0,,False,0,0,0,,suicidal,,,,,,,"[{'screen_name': 'meitai333777', 'name': 'Meiya', 'id': '20539737'}, {'screen_name': 'TheRealDealDoS', 'name': 'Royally Sussex 🛡🌸', 'id': '1071201477656567808'}, {'screen_name': 'latelateshow', 'name': 'The Late Late Show with James Corden', 'id': '2835962353'}]",,,,
1379263556680581123,1379220733151301633,1617677032000.0,2021-04-06 10:43:52,+0800,,@PanchoIsBored please stop making suicide jokes if u not even suicidal its not funny and it can be really hard for other people even me. for someone joking about real shit that people go through everyday,en,[],[],1368999033151381508,1368999033151381508,baddie09805507,baddie,2,10,https://twitter.com/baddie09805507/status/1379263556680581123,[],[],0,,False,1,0,0,,suicidal,,,,,,,"[{'screen_name': 'PanchoIsBored', 'name': '🚀', 'id': '1242938246092541957'}]",,,,
1379263382998618116,1379246702486503424,1617676990000.0,2021-04-06 10:43:10,+0800,,"@talkion_ It doesn't feel like it at all. Literally nobody interacts with me at all anymore, even when I make my crazy drug fueled suicidal posts",en,[],[],1287486132,1287486132,DJFern27,Anthony Studans,2,10,https://twitter.com/DJFern27/status/1379263382998618116,[],[],0,,False,0,3,0,,suicidal,,,,,,,"[{'screen_name': 'talkion_', 'name': 'talkion', 'id': '1046914870124453890'}]",,,,
1379263346227220480,1379262955158564866,1617676981000.0,2021-04-06 10:43:01,+0800,,@laurenmxckenzie what if i was suicidal ✋ what if that was my last StRaw,en,[],[],716871399353098240,716871399353098240,bbkxm_,k,2,10,https://twitter.com/bbkxm_/status/1379263346227220480,[],[],0,,False,0,1,0,,suicidal,,,,,,,"[{'screen_name': 'laurenmxckenzie', 'name': 'layla🦋', 'id': '871514337189310465'}]",,,,
1379263233891049472,1379263233891049472,1617676955000.0,2021-04-06 10:42:35,+0800,,i’m having suicidal thoughts in the back of the cadillac minus the back of the cadillac. like real talk,en,[],[],1214833265795727360,1214833265795727360,KingZNai1,ナイノアケボ,2,10,https://twitter.com/KingZNai1/status/1379263233891049472,[],[],0,,False,0,0,0,,suicidal,,,,,,,[],,,,
1379263203335622663,1379256070120513541,1617676947000.0,2021-04-06 10:42:27,+0800,,"@harryburks4 @raiderlady70 I am happy to know and care for you both. I have mood disorder , PTSD, child sexual abuse survivor, opiod addict, suicidal/homicidal ideations. Im glad you too are my friends. Im always here for you as I know you are always here for me. Hugs",en,[],[],459823706,459823706,stilldabeast73,Raider Michael,2,10,https://twitter.com/stilldabeast73/status/1379263203335622663,[],[],0,,False,1,1,0,,suicidal,,,,,,,"[{'screen_name': 'harryburks4', 'name': 'Half-Baked HarryTheCrazyRaider💀', 'id': '723574902679171072'}, {'screen_name': 'raiderlady70', 'name': 'Raider Lady', 'id': '435272243'}]",,,,
1379262992215388162,1379207255007096833,1617676897000.0,2021-04-06 10:41:37,+0800,,"@Sumunthu_ @Fxrestkid Its extremely good, just trigger warning, it gets very, veeery dark and has some suicidal stuff in it.",en,[],[],723977975721529347,723977975721529347,BenstarDEV,BenStar,2,10,https://twitter.com/BenstarDEV/status/1379262992215388162,[],[],0,,False,0,1,0,,suicidal,,,,,,,"[{'screen_name': 'Sumunthu_', 'name': 'Sammy Simone 💛\U0001f90d💜🖤', 'id': '827588606759886848'}, {'screen_name': 'Fxrestkid', 'name': 'Fostercito', 'id': '1361252672'}]",,,,
1379262926377385987,1379247918717280257,1617676881000.0,2021-04-06 10:41:21,+0800,,@luismen1991 I agree although my point was just that trying to get anywhere near China in case of war would be suicidal. Navally atleast.,en,[],[],1361133493745557510,1361133493745557510,JEERTD,Ethan,2,10,https://twitter.com/JEERTD/status/1379262926377385987,[],[],0,,False,0,1,0,,suicidal,,,,,,,"[{'screen_name': 'luismen1991', 'name': 'Jose Luis Feliciano', 'id': '1106006280689332224'}]",,,,
1379262926201184257,1379260997894959110,1617676881000.0,2021-04-06 10:41:21,+0800,,@Texbombshell918 They must be suicidal,en,[],[],974822939874004993,974822939874004993,RobinThick558,Robin Thick,2,10,https://twitter.com/RobinThick558/status/1379262926201184257,[],[],0,,False,0,1,0,,suicidal,,,,,,,"[{'screen_name': 'Texbombshell918', 'name': 'Samantha', 'id': '1230287094330863622'}]",,,,
1379262832160686080,1379262832160686080,1617676859000.0,2021-04-06 10:40:59,+0800,,I will simply ignore the problem till I have another out break of my suicidal tendencies  https://t.co/8bthimDqKO,en,[],[],571208647,571208647,STINKYPOSER,(っ ͡♥ ‿‿ ͡♥)っ✨,2,10,https://twitter.com/STINKYPOSER/status/1379262832160686080,[],['https://pbs.twimg.com/media/EyQgPG8WEAQBCw2.jpg'],1,https://pbs.twimg.com/media/EyQgPG8WEAQBCw2.jpg,False,0,1,0,,suicidal,,,,,,,[],,,,
1379262774665183233,1379262774665183233,1617676845000.0,2021-04-06 10:40:45,+0800,,Piers Morgan demands Meghan Markle 'names royals who rejected her requests for help after claiming she was suicidal'  https://t.co/deDuIHswNR,en,[],[],1170142830,1170142830,evan_dinne,Sandra Dianne Evans 💙,2,10,https://twitter.com/evan_dinne/status/1379262774665183233,['https://www.thesun.co.uk/uncategorized/14554423/piers-morgan-slams-meghan-markle-explosive-tucker-carlson/amp/#webview=1&cap=swipe'],[],0,,False,0,3,0,,suicidal,,,,,,,[],,,,
